GBP/HKD
Date,Open Price,High Price,Low Price,Close Price
2019-06-24,9.95600,9.97000,9.92500,9.94400
2019-06-21,9.92400,9.95800,9.87800,9.95300
2019-06-20,9.89600,9.94300,9.89600,9.92500
2019-06-19,9.83200,9.91100,9.81700,9.89700
2019-06-18,9.81900,9.83700,9.79700,9.83200
2019-06-17,9.85500,9.86600,9.81400,9.82000
2019-06-14,9.92400,9.92800,9.84500,9.85400
2019-06-13,9.92800,9.94200,9.90800,9.92400
2019-06-12,9.96800,9.97700,9.92100,9.92800
2019-06-11,9.95000,9.97500,9.92700,9.96700
2019-06-10,9.97200,9.97900,9.92300,9.94800
2019-06-07,9.95400,10.00400,9.94700,9.98400
2019-06-06,9.94800,9.98600,9.93000,9.95300
2019-06-05,9.95500,9.98700,9.94000,9.94800
2019-06-04,9.92400,9.96700,9.90900,9.95400
2019-06-03,9.90000,9.93000,9.88000,9.92300
2019-05-31,9.89400,9.90900,9.85000,9.89700
2019-05-30,9.91000,9.91800,9.87500,9.89300
2019-05-29,9.93100,9.94300,9.89700,9.91000
2019-05-28,9.95300,9.96400,9.92600,9.93400
2019-05-27,9.98700,10.00200,9.94100,9.95300
2019-05-24,9.93700,9.98900,9.92600,9.97700
2019-05-23,9.93800,9.95100,9.89200,9.93600
2019-05-22,9.96700,9.98100,9.91000,9.93800
2019-05-21,9.98800,10.04100,9.95600,9.96900
2019-05-20,9.98800,10.00900,9.98000,9.98900
2019-05-17,10.04200,10.04300,9.97900,9.98100
2019-05-16,10.08100,10.08500,10.03600,10.04200
2019-05-15,10.13100,10.14200,10.06800,10.08100
2019-05-14,10.16300,10.17800,10.12600,10.13200
2019-05-13,10.20600,10.23200,10.15800,10.16500
2019-05-10,10.20800,10.23500,10.19400,10.20000
2019-05-09,10.20800,10.22800,10.17700,10.20800
2019-05-08,10.25500,10.26300,10.19300,10.20900
2019-05-07,10.27100,10.29900,10.23200,10.25600
2019-05-06,10.32600,10.32900,10.26200,10.27100
2019-05-03,10.22000,10.33400,10.18900,10.33300
2019-05-02,10.23900,10.25700,10.20900,10.21900
2019-05-01,10.22100,10.27600,10.22000,10.24200
2019-04-30,10.14000,10.23400,10.13700,10.22100
2019-04-29,10.13300,10.15200,10.12100,10.14000
2019-04-26,10.11600,10.14700,10.10800,10.13100
2019-04-25,10.12000,10.12600,10.09000,10.11500
2019-04-24,10.14200,10.16100,10.10700,10.12000
2019-04-23,10.18000,10.20700,10.13700,10.14200
2019-04-22,10.19000,10.19500,10.17800,10.18000
2019-04-19,10.18900,10.20200,10.18500,10.19100
2019-04-18,10.22800,10.23800,10.18300,10.18900
2019-04-17,10.22600,10.24700,10.21900,10.22800
2019-04-16,10.26600,10.26900,10.22700,10.22700
2019-04-15,10.25500,10.28100,10.25200,10.26600
2019-04-12,10.23700,10.29500,10.23300,10.25200
2019-04-11,10.25500,10.27800,10.23300,10.23800
2019-04-10,10.23500,10.28000,10.22000,10.25500
2019-04-09,10.24600,10.28300,10.21800,10.23500
2019-04-08,10.23000,10.25800,10.22400,10.24700
2019-04-05,10.25800,10.29400,10.19500,10.23200
2019-04-04,10.33900,10.35000,10.24900,10.25700
2019-04-03,10.30300,10.35500,10.29900,10.33900
2019-04-02,10.26400,10.31900,10.21500,10.30400
2019-04-01,10.21700,10.31500,10.21200,10.26300
2019-03-29,10.24600,10.30000,10.19100,10.23800
2019-03-28,10.32200,10.35800,10.23400,10.24600
2019-03-27,10.36400,10.41100,10.32300,10.32400
2019-03-26,10.36300,10.40600,10.33100,10.36400
2019-03-25,10.36500,10.39100,10.33000,10.36300
2019-03-22,10.29600,10.37100,10.26500,10.36900
2019-03-21,10.35500,10.37700,10.21300,10.29700
2019-03-20,10.41200,10.41400,10.32000,10.35400
2019-03-19,10.39300,10.44400,10.39300,10.41600
2019-03-18,10.43000,10.43700,10.35200,10.39400
2019-03-15,10.39700,10.43700,10.36700,10.43700
2019-03-14,10.44400,10.46000,10.36900,10.39900
2019-03-13,10.26400,10.49800,10.25200,10.44700
2019-03-12,10.38600,10.40700,10.21200,10.26300
2019-03-11,10.19000,10.40000,10.17300,10.40000
2019-03-08,10.26500,10.28600,10.19600,10.21600
2019-03-07,10.33700,10.34700,10.25700,10.26600
2019-03-06,10.31800,10.34400,10.30100,10.33700
2019-03-05,10.34100,10.35500,10.28100,10.31900
2019-03-04,10.38400,10.40100,10.33300,10.34200
2019-03-01,10.40800,10.42400,10.33700,10.36100
2019-02-28,10.44300,10.45200,10.40300,10.40900
2019-02-27,10.40200,10.47500,10.38500,10.44300
2019-02-26,10.29600,10.42400,10.29300,10.40100
2019-02-25,10.24500,10.31200,10.24100,10.29600
2019-02-22,10.22700,10.25900,10.18100,10.23900
2019-02-21,10.24100,10.26900,10.22100,10.22800
2019-02-20,10.24800,10.28400,10.21300,10.24100
2019-02-19,10.13700,10.25800,10.11900,10.24800
2019-02-18,10.12300,10.14900,10.11600,10.13800
2019-02-15,10.04300,10.11600,10.03300,10.11600
2019-02-14,10.08100,10.10100,10.02200,10.04200
2019-02-13,10.11700,10.15900,10.07900,10.08300
2019-02-12,10.09000,10.12800,10.07100,10.11700
2019-02-11,10.14600,10.15100,10.08200,10.09200
2019-02-08,10.16300,10.17700,10.13900,10.15100
2019-02-07,10.14700,10.19300,10.08800,10.16300
2019-02-06,10.16400,10.17900,10.14100,10.14600
2019-02-05,10.22800,10.23500,10.14000,10.16100
2019-02-04,10.26000,10.27400,10.22400,10.22900
2019-02-01,10.28300,10.28500,10.23400,10.25900
2019-01-31,10.28400,10.31900,10.27700,10.28200
2019-01-30,10.25900,10.30700,10.24100,10.28600
2019-01-29,10.31300,10.35200,10.24600,10.25900
2019-01-28,10.36100,10.36200,10.30700,10.31600
2019-01-25,10.25200,10.36500,10.24800,10.35400
2019-01-24,10.25800,10.26900,10.20900,10.25400
2019-01-23,10.16500,10.25900,10.15300,10.25800
2019-01-22,10.11700,10.17700,10.08600,10.16400
2019-01-21,10.09000,10.12300,10.06500,10.11600
2019-01-18,10.18200,10.19000,10.08300,10.09400
2019-01-17,10.10000,10.19300,10.06800,10.18100
2019-01-16,10.08700,10.10900,10.05800,10.10000
2019-01-15,10.08800,10.12600,9.95500,10.09000
2019-01-14,10.08000,10.13100,10.05100,10.08900
2019-01-11,9.99300,10.08300,9.97100,10.06400
2019-01-10,10.02800,10.03100,9.97600,9.99200
2019-01-09,9.96600,10.03300,9.96600,10.02600
2019-01-08,10.01400,10.01800,9.95800,9.96500
2019-01-07,9.96800,10.01600,9.96800,10.01600
2019-01-04,9.89300,9.98200,9.88000,9.96300
2019-01-03,9.76900,9.90100,9.76900,9.89400
2019-01-02,9.97800,10.00500,9.76600,9.78000
2019-01-01,9.97300,9.98400,9.97100,9.97500
2018-12-31,9.94100,10.03100,9.93000,9.98300
2018-12-28,9.89800,9.94600,9.89300,9.94300
2018-12-27,9.89200,9.92300,9.88200,9.90200
2018-12-26,9.92200,9.95600,9.88600,9.89100
2018-12-25,9.94600,9.95500,9.91600,9.92300
2018-12-24,9.90100,9.97300,9.89400,9.94600
2018-12-21,9.90800,9.93500,9.88300,9.89100
2018-12-20,9.87400,9.94200,9.87100,9.91100
2018-12-19,9.88700,9.91500,9.86600,9.87100
2018-12-18,9.85500,9.93200,9.85200,9.88600
2018-12-17,9.82700,9.87800,9.82400,9.85300
2018-12-14,9.88400,9.89100,9.79500,9.83300
2018-12-13,9.87100,9.90400,9.84700,9.89200
2018-12-12,9.75900,9.89900,9.75600,9.87100
2018-12-11,9.81500,9.86900,9.75400,9.75800
2018-12-10,9.93500,9.96300,9.77500,9.81600
2018-12-07,9.98100,9.98900,9.93200,9.94700
2018-12-06,9.94700,9.99600,9.92000,9.98000
2018-12-05,9.92000,9.98600,9.88900,9.95100
2018-12-04,9.94300,10.01800,9.88700,9.92000
2018-12-03,9.96400,10.02600,9.92600,9.94300
2018-11-30,9.99400,10.01700,9.96200,9.97400
2018-11-29,10.03400,10.04900,9.98000,9.99500
2018-11-28,9.96900,10.04900,9.96400,10.03500
2018-11-27,10.02100,10.02700,9.95800,9.96900
2018-11-26,10.03100,10.05900,10.01200,10.02200
2018-11-23,10.08100,10.08200,10.01300,10.03100
2018-11-22,10.00000,10.11500,10.00000,10.08200
2018-11-21,10.01000,10.03600,9.99700,10.00200
2018-11-20,10.07100,10.08600,10.00200,10.01200
2018-11-19,10.04500,10.08800,10.02500,10.06900
2018-11-16,9.99400,10.08400,9.99400,10.04200
2018-11-15,10.17000,10.19800,9.96900,9.99300
2018-11-14,10.20500,10.23500,10.09900,10.17600
2018-11-13,10.06600,10.20600,10.06400,10.19800
2018-11-12,10.12000,10.13700,10.04700,10.06600
2018-11-09,10.22400,10.22800,10.14800,10.15800
2018-11-08,10.27700,10.29000,10.21200,10.22400
2018-11-07,10.25300,10.31100,10.24400,10.27600
2018-11-06,10.22600,10.26100,10.19700,10.25300
2018-11-05,10.17300,10.22900,10.15700,10.22700
2018-11-02,10.18000,10.21400,10.13200,10.13800
2018-11-01,10.01300,10.19800,10.00800,10.18000
2018-10-31,9.96200,10.04800,9.96200,10.01300
2018-10-30,10.03700,10.04800,9.95800,9.96300
2018-10-29,10.05900,10.07700,10.03200,10.03700
2018-10-26,10.05200,10.06300,10.01800,10.05400
2018-10-25,10.10200,10.12300,10.04000,10.05100
2018-10-24,10.17600,10.18200,10.08900,10.10200
2018-10-23,10.16300,10.21700,10.14200,10.17700
2018-10-22,10.24200,10.25900,10.15700,10.16300
2018-10-19,10.20400,10.26800,10.20100,10.24300
2018-10-18,10.26800,10.29100,10.20100,10.20500
2018-10-17,10.33000,10.33500,10.26400,10.27100
2018-10-16,10.30400,10.37100,10.29500,10.33000
2018-10-15,10.26000,10.32400,10.26000,10.30400
2018-10-12,10.36600,10.38500,10.29800,10.30300
2018-10-11,10.34700,10.37700,10.33100,10.36700
2018-10-10,10.29300,10.35500,10.29200,10.34600
2018-10-09,10.24500,10.29800,10.20900,10.29400
2018-10-08,10.28400,10.28700,10.20000,10.24500
2018-10-05,10.20200,10.27800,10.18300,10.27600
2018-10-04,10.14500,10.20900,10.12700,10.20100
2018-10-03,10.16900,10.20000,10.13200,10.14500
2018-10-02,10.20600,10.21700,10.13900,10.16900
2018-10-01,10.19800,10.24700,10.18500,10.20600
2018-09-28,10.21700,10.24100,10.17100,10.19600
2018-09-27,10.28900,10.29100,10.21500,10.21800
2018-09-26,10.29100,10.31900,10.26300,10.28800
2018-09-25,10.24200,10.29900,10.22600,10.29100
2018-09-24,10.21300,10.27500,10.19800,10.24200
2018-09-21,10.40600,10.40800,10.19100,10.20200
2018-09-20,10.30500,10.42500,10.30400,10.40500
2018-09-19,10.32400,10.36300,10.27200,10.30500
2018-09-18,10.31300,10.33100,10.29000,10.32400
2018-09-17,10.25800,10.32400,10.25400,10.31400
2018-09-14,10.28600,10.30600,10.24600,10.25300
2018-09-13,10.23700,10.29600,10.22000,10.28700
2018-09-12,10.21600,10.25500,10.18900,10.23700
2018-09-11,10.22300,10.26800,10.18500,10.21600
2018-09-10,10.14400,10.23700,10.12300,10.22300
2018-09-07,10.14600,10.21800,10.13300,10.13900
2018-09-06,10.13100,10.17000,10.12300,10.14400
2018-09-05,10.08900,10.17900,10.03900,10.12900
2018-09-04,10.10200,10.10200,10.05500,10.08900
2018-09-03,10.14300,10.14900,10.08800,10.10300
2018-08-31,10.20700,10.22300,10.16100,10.16700
2018-08-30,10.21800,10.23300,10.19300,10.20700
2018-08-29,10.10100,10.22500,10.08100,10.21800
2018-08-28,10.12100,10.14800,10.09500,10.10100
2018-08-27,10.08600,10.12300,10.07000,10.12000
2018-08-24,10.05400,10.10400,10.04500,10.08000
2018-08-23,10.13500,10.13600,10.04800,10.05400
2018-08-22,10.12900,10.14900,10.10000,10.13600
2018-08-21,10.04600,10.14300,10.04000,10.12700
2018-08-20,10.00300,10.04500,9.98900,10.04400
2018-08-17,9.97600,10.01000,9.96400,10.01000
2018-08-16,9.96300,10.00500,9.95700,9.97800
2018-08-15,9.98500,9.99400,9.94000,9.96300
2018-08-14,10.01700,10.05700,9.97100,9.98300
2018-08-13,10.01900,10.03700,9.99100,10.01600
2018-08-10,10.06100,10.07400,9.98700,10.02200
2018-08-09,10.11000,10.13100,10.06200,10.06200
2018-08-08,10.15700,10.17000,10.08800,10.11100
2018-08-07,10.15700,10.17900,10.14500,10.15700
2018-08-06,10.20200,10.20500,10.14000,10.15700
2018-08-03,10.21500,10.23200,10.18400,10.20100
2018-08-02,10.30000,10.30100,10.21300,10.21600
2018-08-01,10.29200,10.31400,10.27700,10.30000
2018-07-31,10.30700,10.33400,10.28100,10.29600
2018-07-30,10.28600,10.31800,10.27700,10.30700
2018-07-27,10.28200,10.30200,10.26600,10.27900
2018-07-26,10.34800,10.36300,10.28100,10.28400
2018-07-25,10.31100,10.35300,10.30200,10.34600
2018-07-24,10.28100,10.32200,10.25500,10.31100
2018-07-23,10.31200,10.32300,10.27200,10.28200
2018-07-20,10.21200,10.30900,10.19800,10.30500
2018-07-19,10.26000,10.26600,10.17100,10.21300
2018-07-18,10.28900,10.29300,10.21700,10.25900
2018-07-17,10.38500,10.41100,10.28500,10.28800
2018-07-16,10.38100,10.43000,10.37200,10.38600
2018-07-13,10.34800,10.38800,10.28600,10.38500
2018-07-12,10.36300,10.38900,10.34200,10.34700
2018-07-11,10.40500,10.42400,10.35900,10.36300
2018-07-10,10.39600,10.43200,10.37800,10.40500
2018-07-09,10.43600,10.48500,10.36200,10.39600
2018-07-06,10.37200,10.42600,10.36200,10.42600
2018-07-05,10.37200,10.41400,10.35800,10.37000
2018-07-04,10.34700,10.38800,10.33000,10.37300
2018-07-03,10.30600,10.35500,10.28700,10.34700
2018-07-02,10.35900,10.36300,10.27200,10.30700
2018-06-29,10.26100,10.36500,10.25300,10.36000
2018-06-28,10.29500,10.29500,10.24000,10.26000
2018-06-27,10.37700,10.38200,10.28500,10.29300
2018-06-26,10.41900,10.42800,10.35500,10.37600
2018-06-25,10.41000,10.42500,10.37300,10.41900
2018-06-22,10.39100,10.44500,10.38900,10.40200
2018-06-21,10.33300,10.40500,10.27900,10.39100
2018-06-20,10.33600,10.36600,10.31600,10.33300
2018-06-19,10.39500,10.41600,10.32100,10.33600
2018-06-18,10.41500,10.41700,10.38100,10.39500
2018-06-15,10.41400,10.43500,10.37100,10.41800
2018-06-14,10.49700,10.54800,10.40400,10.41300
2018-06-13,10.48800,10.50400,10.44400,10.49700
2018-06-12,10.49300,10.53000,10.47100,10.48900
2018-06-11,10.51600,10.54300,10.47100,10.49400
2018-06-08,10.52900,10.53700,10.47800,10.51200
2018-06-07,10.52700,10.56600,10.49200,10.52800
2018-06-06,10.51300,10.54700,10.51100,10.52600
2018-06-05,10.44200,10.51800,10.43700,10.51300
2018-06-04,10.47200,10.51000,10.43000,10.44300
2018-06-01,10.43100,10.48000,10.39800,10.46800
2018-05-31,10.42300,10.47300,10.41700,10.43100
2018-05-30,10.39700,10.43700,10.38700,10.42300
2018-05-29,10.44100,10.45000,10.37200,10.39900
2018-05-28,10.44100,10.46200,10.43000,10.43800
2018-05-25,10.50200,10.50200,10.43000,10.43900
2018-05-24,10.48000,10.52700,10.47600,10.50100
2018-05-23,10.54300,10.54900,10.44300,10.48000
2018-05-22,10.54000,10.57800,10.52600,10.54200
2018-05-21,10.57500,10.57700,10.51000,10.54000
2018-05-18,10.60800,10.61500,10.56100,10.56800
2018-05-17,10.61500,10.64800,10.57600,10.60700
2018-05-16,10.59100,10.61500,10.56100,10.61500
2018-05-15,10.64200,10.65200,10.55600,10.59200
2018-05-14,10.63100,10.67600,10.63100,10.64300
2018-05-11,10.60900,10.66500,10.59700,10.62800
2018-05-10,10.63300,10.68600,10.56600,10.60900
2018-05-09,10.63100,10.67500,10.59600,10.63300
2018-05-08,10.64100,10.66500,10.58300,10.63100
2018-05-07,10.62300,10.65300,10.61000,10.64100
2018-05-04,10.64900,10.66100,10.59200,10.61700
2018-05-03,10.65200,10.69100,10.62600,10.65000
2018-05-02,10.68000,10.72400,10.63800,10.65200
2018-05-01,10.80400,10.80700,10.66700,10.68000
2018-04-30,10.80800,10.82300,10.76300,10.80300
2018-04-27,10.91500,10.93300,10.79000,10.80800
2018-04-26,10.93100,10.98000,10.90600,10.91700
2018-04-25,10.96700,10.98100,10.92100,10.93000
2018-04-24,10.92900,10.97200,10.91400,10.96600
2018-04-23,10.98300,10.99900,10.91800,10.92900
2018-04-20,11.04700,11.05200,10.97800,10.97800
2018-04-19,11.14900,11.17800,11.04100,11.04900
2018-04-18,11.21800,11.23400,11.12700,11.14900
2018-04-17,11.25300,11.28200,11.21000,11.21700
2018-04-16,11.17400,11.25600,11.17400,11.25300
2018-04-13,11.16900,11.21900,11.16200,11.17300
2018-04-12,11.12900,11.17900,11.10400,11.16900
2018-04-11,11.12600,11.15900,11.11600,11.12900
2018-04-10,11.09100,11.13400,11.08200,11.12600
2018-04-09,11.05700,11.11200,11.05300,11.09000
2018-04-06,10.98900,11.06300,10.97400,11.05500
2018-04-05,11.05400,11.06100,10.96200,10.98800
2018-04-04,11.03600,11.06100,10.99900,11.05400
2018-04-03,11.02400,11.05500,11.00500,11.03600
2018-04-02,11.01200,11.04500,11.00700,11.02400
2018-03-30,11.01300,11.03200,10.99500,10.99600
2018-03-29,11.04300,11.05900,10.99600,11.00800
2018-03-28,11.11200,11.13900,11.04100,11.04600
2018-03-27,11.16600,11.17300,11.03900,11.11200
2018-03-26,11.10300,11.17200,11.09800,11.16500
2018-03-23,11.07400,11.11800,11.05200,11.08800
2018-03-22,11.09000,11.12500,11.04900,11.07000
2018-03-21,10.98100,11.09800,10.98000,11.08800
2018-03-20,10.99700,11.03100,10.96900,10.98100
2018-03-19,10.93400,11.04100,10.91200,10.99700
2018-03-16,10.92500,10.95900,10.89500,10.93300
2018-03-15,10.94600,10.96500,10.91800,10.92700
2018-03-14,10.95000,10.97100,10.92100,10.94600
2018-03-13,10.89800,10.96700,10.87700,10.94800
2018-03-12,10.85500,10.90900,10.84800,10.89800
2018-03-09,10.82800,10.87900,10.81200,10.85100
2018-03-08,10.88900,10.89400,10.80800,10.82900
2018-03-07,10.88500,10.89400,10.84900,10.89100
2018-03-06,10.83900,10.90500,10.82100,10.88200
2018-03-05,10.80800,10.86300,10.78100,10.84200
2018-03-02,10.78200,10.81100,10.76800,10.80500
2018-03-01,10.76300,10.78500,10.73300,10.78200
2018-02-28,10.88500,10.89100,10.76100,10.76300
2018-02-27,10.92300,10.95200,10.84700,10.88400
2018-02-26,10.92500,11.00300,10.89900,10.92300
2018-02-23,10.91800,10.95100,10.89400,10.92400
2018-02-22,10.88200,10.93500,10.84300,10.91700
2018-02-21,10.94900,10.95800,10.88100,10.88200
2018-02-20,10.94600,10.96800,10.90100,10.94900
2018-02-19,10.97300,10.98700,10.91900,10.94600
2018-02-16,11.01900,11.06000,10.94900,10.96900
2018-02-15,10.95300,11.02600,10.94500,11.01800
2018-02-14,10.86000,10.96200,10.79400,10.95300
2018-02-13,10.81700,10.88700,10.81500,10.85900
2018-02-12,10.80900,10.84900,10.78900,10.81600
2018-02-09,10.88500,10.93500,10.76300,10.80900
2018-02-08,10.84300,10.99200,10.82500,10.88500
2018-02-07,10.91000,10.93700,10.82800,10.84300
2018-02-06,10.92100,10.94300,10.82000,10.90600
2018-02-05,11.02100,11.06300,10.91200,10.92100
2018-02-02,11.15000,11.16100,11.03000,11.04200
2018-02-01,11.10400,11.16100,11.07400,11.14900
2018-01-31,11.06400,11.12000,11.04600,11.10300
2018-01-30,10.99600,11.07300,10.93300,11.06200
2018-01-29,11.05500,11.06600,10.96500,10.99900
2018-01-26,11.02900,11.15600,11.02900,11.06200
2018-01-25,11.13200,11.20700,11.00700,11.03600
2018-01-24,10.94500,11.14000,10.94100,11.13100
2018-01-23,10.93100,10.96100,10.88000,10.94300
2018-01-22,10.85500,10.93500,10.83300,10.93300
2018-01-19,10.85900,10.89300,10.82100,10.82700
2018-01-18,10.79300,10.87100,10.79300,10.85800
2018-01-17,10.78300,10.89400,10.75600,10.79300
2018-01-16,10.79200,10.79900,10.75100,10.78500
2018-01-15,10.74600,10.80900,10.73900,10.79200
2018-01-12,10.58900,10.74700,10.58800,10.73500
2018-01-11,10.56300,10.59900,10.52700,10.59000
2018-01-10,10.58800,10.60600,10.54900,10.56300
2018-01-09,10.61100,10.62200,10.56300,10.58700
2018-01-08,10.60800,10.62100,10.57700,10.61100
2018-01-05,10.58900,10.61900,10.57600,10.60500
2018-01-04,10.55900,10.59700,10.55600,10.58800
2018-01-03,10.61900,10.63900,10.54800,10.56000
2018-01-02,10.55500,10.62600,10.55200,10.61900
2018-01-01,10.54500,10.56000,10.53900,10.56000
2017-12-29,10.49500,10.57800,10.49500,10.54600
2017-12-28,10.46500,10.51500,10.46500,10.49600
2017-12-27,10.44300,10.49200,10.44100,10.46400
2017-12-26,10.44900,10.45700,10.42300,10.44300
2017-12-25,10.45600,10.46800,10.43700,10.44900
2017-12-22,10.46100,10.46700,10.43800,10.44200
2017-12-21,10.45800,10.47000,10.42900,10.46200
2017-12-20,10.46200,10.49500,10.45700,10.45800
2017-12-19,10.45300,10.47700,10.42200,10.46200
2017-12-18,10.40300,10.48200,10.39700,10.45600
2017-12-15,10.47900,10.50300,10.39600,10.40200
2017-12-14,10.46400,10.50900,10.45700,10.48000
2017-12-13,10.39300,10.47100,10.39100,10.46600
2017-12-12,10.41300,10.44000,10.38400,10.39400
2017-12-11,10.44900,10.48300,10.40700,10.41200
2017-12-08,10.52000,10.55100,10.42300,10.44500
2017-12-07,10.45000,10.52600,10.41200,10.52000
2017-12-06,10.48600,10.49700,10.43500,10.45000
2017-12-05,10.53300,10.53300,10.45500,10.49400
2017-12-04,10.52500,10.57300,10.48600,10.53300
2017-12-01,10.55200,10.58000,10.50300,10.52200
2017-11-30,10.47000,10.57300,10.46800,10.55100
2017-11-29,10.42300,10.49800,10.41400,10.47100
2017-11-28,10.38800,10.44100,10.31600,10.42200
2017-11-27,10.40500,10.43700,10.38200,10.38800
2017-11-24,10.39300,10.42500,10.36800,10.41100
2017-11-23,10.40400,10.41200,10.37600,10.39300
2017-11-22,10.34000,10.40800,10.32500,10.40300
2017-11-21,10.33700,10.36000,10.32600,10.34100
2017-11-20,10.31900,10.36900,10.30000,10.33800
2017-11-17,10.30100,10.35200,10.29100,10.32000
2017-11-16,10.28000,10.31000,10.26000,10.30100
2017-11-15,10.26700,10.30500,10.24300,10.27900
2017-11-14,10.22800,10.28300,10.20200,10.26700
2017-11-13,10.27400,10.27400,10.18600,10.22800
2017-11-10,10.25000,10.32000,10.22900,10.29000
2017-11-09,10.22200,10.26500,10.20200,10.24900
2017-11-08,10.27500,10.27900,10.20400,10.22500
2017-11-07,10.27400,10.28000,10.22800,10.27600
2017-11-06,10.20100,10.27600,10.18800,10.27400
2017-11-03,10.18300,10.23400,10.17300,10.20000
2017-11-02,10.33200,10.36900,10.17700,10.18300
2017-11-01,10.36000,10.38600,10.32500,10.33300
2017-10-31,10.29500,10.36500,10.28800,10.36000
2017-10-30,10.23700,10.30400,10.23700,10.29500
2017-10-27,10.24900,10.25100,10.19900,10.24100
2017-10-26,10.35100,10.35900,10.25000,10.25100
2017-10-25,10.24500,10.35300,10.23000,10.35000
2017-10-24,10.29800,10.31600,10.23400,10.24500
2017-10-23,10.28300,10.31300,10.26900,10.29700
2017-10-20,10.26000,10.29800,10.20900,10.28300
2017-10-19,10.31000,10.32500,10.24800,10.26000
2017-10-18,10.29800,10.31100,10.25900,10.30900
2017-10-17,10.33900,10.36800,10.27000,10.29700
2017-10-16,10.36500,10.39200,10.32800,10.34100
2017-10-13,10.35600,10.40700,10.34600,10.36900
2017-10-12,10.32300,10.37000,10.24800,10.35800
2017-10-11,10.30300,10.32900,10.28400,10.32300
2017-10-10,10.25200,10.31700,10.24900,10.30100
2017-10-09,10.21000,10.28600,10.20300,10.25100
2017-10-06,10.23900,10.24000,10.16900,10.19500
2017-10-05,10.33700,10.34200,10.23500,10.24100
2017-10-04,10.33800,10.37100,10.33100,10.33700
2017-10-03,10.37100,10.37500,10.32800,10.33800
2017-10-02,10.46100,10.46200,10.35200,10.37100
2017-09-29,10.49200,10.49200,10.42700,10.46100
2017-09-28,10.45900,10.50500,10.42400,10.49500
2017-09-27,10.50800,10.50800,10.43600,10.45800
2017-09-26,10.53100,10.55500,10.47500,10.51000
2017-09-25,10.54400,10.59900,10.49400,10.52700
2017-09-22,10.59100,10.61300,10.50700,10.53600
2017-09-21,10.53300,10.60000,10.51200,10.59200
2017-09-20,10.54500,10.61200,10.49700,10.53300
2017-09-19,10.56000,10.57100,10.50900,10.54500
2017-09-18,10.61600,10.63600,10.52400,10.55700
2017-09-15,10.46800,10.63600,10.45400,10.62300
2017-09-14,10.32100,10.47100,10.30200,10.46700
2017-09-13,10.38400,10.40800,10.30600,10.32000
2017-09-12,10.28900,10.38500,10.28100,10.38200
2017-09-11,10.30100,10.32800,10.27800,10.28800
2017-09-08,10.23100,10.31800,10.21700,10.30800
2017-09-07,10.20700,10.24400,10.19500,10.23100
2017-09-06,10.20300,10.23400,10.18400,10.20700
2017-09-05,10.11600,10.20500,10.10400,10.20300
2017-09-04,10.14000,10.14300,10.10400,10.11500
2017-09-01,10.12500,10.16200,10.09700,10.13000
2017-08-31,10.11000,10.12500,10.05700,10.12500
2017-08-30,10.11300,10.12200,10.08200,10.11000
2017-08-29,10.11400,10.15000,10.10500,10.11300
2017-08-28,10.09100,10.12300,10.07000,10.11300
2017-08-25,10.01400,10.07700,10.00800,10.06700
2017-08-24,10.01600,10.04200,9.99500,10.01400
2017-08-23,10.03300,10.03800,9.99900,10.01700
2017-08-22,10.08700,10.09900,10.02500,10.03300
2017-08-21,10.06800,10.10200,10.05300,10.08700
2017-08-18,10.06800,10.09800,10.04100,10.06800
2017-08-17,10.08100,10.09600,10.05500,10.06800
2017-08-16,10.06400,10.08800,10.04300,10.08200
2017-08-15,10.13500,10.14300,10.05000,10.06500
2017-08-14,10.16800,10.18000,10.13300,10.13500
2017-08-11,10.14200,10.18500,10.11800,10.17000
2017-08-10,10.16800,10.17100,10.12300,10.14100
2017-08-09,10.16300,10.17500,10.13800,10.16800
2017-08-08,10.19000,10.20900,10.13100,10.16300
2017-08-07,10.19800,10.21300,10.17900,10.18900
2017-08-04,10.27100,10.28800,10.18300,10.19300
2017-08-03,10.33400,10.36400,10.25000,10.27100
2017-08-02,10.31500,10.35200,10.30500,10.33600
2017-08-01,10.30800,10.34300,10.30100,10.31500
2017-07-31,10.26400,10.31900,10.23000,10.30900
2017-07-28,10.20500,10.27000,10.20200,10.25300
2017-07-27,10.24100,10.27000,10.19300,10.20500
2017-07-26,10.17200,10.24700,10.15200,10.24200
2017-07-25,10.16500,10.21200,10.15600,10.17100
2017-07-24,10.14900,10.18200,10.13900,10.16400
2017-07-21,10.12400,10.16300,10.11500,10.14600
2017-07-20,10.16900,10.17300,10.10200,10.12500
2017-07-19,10.17300,10.19000,10.15900,10.16600
2017-07-18,10.18300,10.23800,10.14800,10.17200
2017-07-17,10.22800,10.23200,10.17900,10.18300
2017-07-14,10.10200,10.23100,10.10000,10.21400
2017-07-13,10.06500,10.11100,10.06400,10.10300
2017-07-12,10.03900,10.07400,10.00700,10.06700
2017-07-11,10.05900,10.09400,10.02300,10.03700
2017-07-10,10.06500,10.08300,10.04500,10.05900
2017-07-07,10.12700,10.13300,10.04900,10.06600
2017-07-06,10.09500,10.13200,10.08400,10.12600
2017-07-05,10.09200,10.10700,10.06600,10.09600
2017-07-04,10.11000,10.11800,10.08200,10.09000
2017-07-03,10.16200,10.16600,10.09700,10.11000
2017-06-30,10.15300,10.16900,10.10700,10.16700
